ID,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q5_1,Q5_2,Q5_3,Q5_4,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_n,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_n,Q12,Q13,Q14,A1,A2,A3,A4,A5,A6_1,A6_2,A6_3,A6_4,A6_5,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A7_9,A7_n,A8_1,A8_2,A8_3,A8_4,A8_5,A9,A10_1,A10_2,B1,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_n,B3_1,B3_2,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_n,B5,B6_1,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_2,B9_3,B9_4,B10_1,B10_2,B10_3,B10_4,B10_5,B11_1,B11_2,C1,C2,C3,C4_1,C4_2,C4_3,C4_4,C4_5,C4_6,C4_7,C4_8,C4_9,C4_10,C4_11,C4_n,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C5_7,C5_n,C6_1,C6_2,C6_3,C6_4,C6_5,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C8_7,C8_n,C9,C10_1,C10_2,F1,F2,F3_1,F3_2,F3_3,F3_4,F3_5,F3_6,F3_7,F3_8,F3_n,F4,F5,F6,F7,F8,F9
301201,3,2,2,1,60,24,1,2,2,2,2,2,3,3,2,2,3,2,2,3,3,2,3,3,3,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,1,5,5,5,5,5,1,0,0,0,0,0,0,0,1,4,3,1,1,3,1,1,1,1,2,3,1,0,0,0,0,0,0,0,0,1,0,4,2,4,2,4,4,2,4,5,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,2,24,2,2,3,2,3,3,4,2,2,1,3,2,1,3,2,3,3,2,2,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,1,0,2,4,4,1,5,1,1,0,0,0,0,0,0,0,1,2,13,4,,
301202,1,2,4,2,35,34,4,2,3,4,1,2,3,2,3,3,3,2,4,4,2,2,3,2,2,3,4,2,4,1,2,4,4,2,5,0,0,0,0,0,0,0,1,0,3,1,2,1,2,2,2,2,5,5,2,2,1,0,1,0,0,0,0,0,1,2,2,2,1,1,1,1,2,5,3,2,1,1,0,0,0,0,0,0,1,0,0,4,2,5,3,7,1,2,3,5,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,4,11,3,2,3,4,2,2,5,2,2,1,1,1,1,1,1,5,5,2,2,1,,,,,,,,,,,,,1,0,0,1,0,0,0,0,2,3,1,5,2,2,1,0,0,0,0,0,0,0,2,3,5,2,4,0,0,0,1,1,0,0,0,0,1,3,8,2,3,4
301203,3,2,3,2,75,27,1,3,4,4,5,4,4,5,5,5,3,2,3,4,4,3,3,3,1,1,1,1,1,1,1,1,3,1,4,1,1,0,0,0,0,0,0,0,3,2,2,2,2,2,5,3,5,5,5,1,1,0,0,0,0,0,0,0,1,1,4,3,3,2,2,1,1,2,2,3,1,0,0,0,0,0,0,0,0,1,0,1,1,1,4,7,1,3,4,2,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,4,43,2,4,3,4,2,4,4,2,3,1,2,1,1,1,1,5,5,1,2,1,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,4,1,4,4,2,0,1,1,0,1,0,0,0,1,3,3,1,6,1,1,0,1,0,0,0,0,0,1,2,7,2,3,2
301204,7,1,5,1,90,14,1,3,1,1,1,2,4,2,3,3,1,2,2,2,2,3,3,2,2,1,1,1,1,1,2,2,3,2,2,0,1,0,1,0,0,0,0,0,3,1,2,2,2,2,1,5,5,5,5,4,1,0,0,1,0,0,0,0,1,3,3,2,2,3,2,4,1,4,2,3,1,0,0,0,0,0,0,0,0,1,0,1,2,1,4,4,3,5,5,5,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,2,28,2,2,4,2,2,4,2,2,1,1,1,1,1,1,2,2,2,2,1,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,2,2,1,2,0,1,0,0,0,0,0,0,1,1,2,1,5,1,0,1,0,0,0,0,0,0,2,1,7,1,5,1
301205,6,2,2,2,80,28,1,3,3,3,1,3,3,4,4,2,3,2,3,4,3,2,2,3,2,2,2,2,1,2,2,3,3,5,4,0,0,0,1,0,1,0,0,0,3,1,2,2,1,2,3,3,4,4,4,1,1,0,0,0,0,0,0,0,2,3,3,2,2,1,1,1,2,1,2,1,2,0,0,0,0,0,0,1,0,0,0,4,4,6,2,2,2,2,5,4,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,4,28,1,3,2,3,1,3,5,2,4,1,2,1,1,1,1,3,3,2,2,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,1,5,4,5,4,2,1,0,0,0,0,0,0,0,1,1,3,1,2,1,0,0,0,0,0,0,0,0,1,2,7,2,3,3
301206,6,2,3,1,80,27,1,3,2,2,4,4,3,4,5,3,3,2,2,3,2,2,2,2,2,1,1,4,1,1,1,1,2,1,3,1,1,0,1,0,0,0,0,0,3,1,1,2,2,2,5,4,5,5,4,1,1,1,0,0,0,0,0,0,1,3,3,2,2,1,1,1,2,5,2,1,1,0,1,0,0,0,0,0,0,0,0,5,3,5,2,6,4,3,5,5,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,3,27,1,3,3,2,2,3,4,1,3,1,2,1,1,1,2,3,3,2,5,99,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,1,2,5,2,1,1,1,1,1,1,0,0,1,3,4,1,4,1,1,0,0,0,0,0,0,0,1,1,7,2,3,4
301207,6,1,4,2,30,13,1,3,2,3,2,2,3,4,2,4,2,2,2,2,3,3,3,4,4,1,1,1,1,1,3,3,4,2,4,0,0,0,1,0,0,1,0,0,2,1,1,2,2,1,2,5,5,5,5,1,0,0,0,0,0,0,1,0,2,2,3,2,2,1,1,1,2,5,3,1,2,0,1,1,1,0,0,0,0,0,0,1,1,4,3,7,2,5,5,5,0,0,0,0,0,1,0,4,4,0,0,0,0,0,1,0,2,13,2,2,4,1,3,1,5,1,1,1,1,2,1,1,2,3,5,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,3,4,4,4,2,2,0,1,0,1,1,0,0,0,1,1,3,1,5,1,1,1,0,0,0,0,0,0,1,1,10,1,1,5
301208,5,2,3,1,70,40,3,3,3,3,3,2,3,3,3,3,2,3,3,4,3,2,3,2,2,4,3,4,3,4,2,2,3,2,3,0,0,1,0,0,0,0,0,0,3,1,1,2,2,2,1,5,5,5,5,4,1,0,0,0,0,0,0,0,2,3,4,3,3,1,3,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,3,3,5,3,4,2,2,5,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,4,40,2,2,2,4,4,4,4,1,2,1,3,2,1,2,1,4,3,1,1,1,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2,4,3,4,4,2,0,0,0,0,0,1,0,0,1,2,3,1,6,1,1,0,0,0,0,0,0,0,1,2,6,2,3,4
301209,5,2,4,2,50,8,2,3,2,3,2,2,3,3,2,3,3,2,2,3,3,2,3,3,3,3,3,5,2,4,3,3,3,2,4,1,0,1,0,0,0,1,0,0,4,1,1,2,2,2,1,5,5,5,4,4,1,0,0,0,0,0,0,0,2,3,3,2,2,1,2,1,1,3,2,1,1,0,0,0,0,0,0,0,0,1,0,4,3,2,3,3,2,3,4,4,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,0,4,8,2,2,2,3,3,3,4,1,2,1,3,2,1,2,2,3,5,2,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,4,2,4,3,2,1,1,0,0,1,0,0,0,2,2,3,1,4,1,1,0,0,0,0,0,0,0,1,2,7,2,3,2
301210,7,2,5,2,50,22,3,3,3,4,3,2,3,3,2,3,2,2,2,2,2,2,3,3,2,3,5,2,5,1,2,2,4,3,4,0,0,0,1,0,0,0,0,0,2,1,2,2,2,2,1,5,5,5,5,5,0,0,0,0,0,0,1,0,2,2,3,2,2,1,2,1,2,2,3,1,1,0,0,0,0,0,0,0,0,1,0,3,4,4,3,4,2,3,4,5,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,3,22,1,2,3,4,3,4,3,1,2,1,3,1,2,2,2,3,3,1,2,1,,,,,,,,,,,,,1,0,1,0,0,0,0,0,2,2,1,2,3,2,0,1,0,1,0,0,0,0,2,2,2,1,6,1,0,1,1,0,0,0,0,0,1,1,8,2,3,8
301211,9,1,5,1,40,14,2,2,2,3,1,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,0,0,0,0,1,0,0,0,0,2,1,2,2,2,2,3,5,5,1,1,5,1,1,1,1,1,1,0,0,2,1,3,3,3,2,3,1,2,1,1,3,1,0,0,0,0,0,0,0,0,1,0,4,4,2,6,6,3,2,3,5,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,4,5,1,3,2,2,3,4,5,3,2,1,2,1,2,1,2,5,5,2,1,4,,,,,,,,,,,,,1,1,1,1,1,1,0,0,4,5,5,5,5,2,1,1,0,1,0,1,0,0,2,3,2,1,3,1,0,1,0,0,0,0,0,0,3,1,7,1,1,2
301212,7,1,4,2,65,11,2,2,2,3,2,2,2,2,3,3,3,2,2,4,3,2,2,3,3,3,2,4,4,4,3,3,3,3,5,1,0,1,0,0,1,0,0,0,3,1,2,1,2,2,1,4,5,4,1,4,1,0,0,0,0,0,0,0,2,3,3,2,2,1,2,2,3,3,2,2,2,0,0,0,0,0,0,0,0,1,0,3,3,4,4,4,1,2,4,5,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,4,11,2,2,99,99,99,99,5,1,2,1,2,1,1,1,2,3,2,1,1,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,2,5,3,5,3,2,0,0,0,0,0,1,0,0,2,1,3,1,4,1,1,1,0,0,0,0,0,0,1,3,7,1,1,4
301213,6,1,5,1,30,36,3,1,1,4,1,1,1,1,2,1,1,1,1,2,2,2,2,3,3,1,1,2,2,3,3,4,5,2,3,1,0,0,0,0,1,0,0,0,4,1,2,2,2,1,1,5,5,5,5,4,1,0,0,1,0,0,0,0,3,1,3,2,2,1,1,4,2,5,3,3,3,0,0,0,0,0,0,0,0,1,0,4,5,4,5,4,1,2,3,5,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,1,36,1,1,1,3,3,4,2,2,2,2,2,1,2,2,2,3,2,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,0,0,4,5,2,5,4,2,1,1,0,0,0,1,0,0,1,1,2,2,1,,,,,,,,,,1,1,5,1,1,8
301214,1,1,5,1,65,27,2,2,3,3,1,2,3,3,4,2,3,3,4,4,4,2,3,3,2,2,2,1,4,2,3,3,4,4,2,0,0,1,0,0,0,0,0,0,3,2,2,2,2,2,5,4,5,5,1,1,0,0,0,0,0,0,1,0,2,3,2,1,1,2,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,3,4,6,4,3,2,4,5,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,2,27,2,1,1,3,3,3,3,1,1,1,2,3,2,1,1,3,3,3,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,3,5,3,5,5,2,0,0,0,0,0,0,1,0,3,3,3,2,2,0,0,0,1,0,0,0,0,0,1,3,8,4,,
301215,6,2,2,2,40,3,2,2,2,4,3,2,2,2,3,2,3,2,3,3,3,2,2,3,3,1,2,2,2,2,3,3,4,5,3,0,0,0,0,0,0,0,1,0,3,2,1,2,2,2,1,4,5,5,5,5,1,0,0,1,0,0,0,0,2,3,3,2,2,3,2,1,1,5,4,1,99,0,0,0,0,0,0,0,0,1,0,4,4,2,4,3,3,5,5,4,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,4,4,2,2,2,4,3,3,4,3,2,1,2,1,1,1,2,3,3,1,2,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,5,3,5,5,2,1,1,1,0,0,0,0,0,2,1,2,1,5,1,1,0,0,0,0,0,0,0,1,3,7,2,3,5
301216,6,1,4,2,60,12,2,3,3,4,3,2,3,3,4,3,3,3,3,2,3,2,2,3,3,2,3,4,2,3,3,3,4,4,4,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,3,5,5,5,4,5,1,0,0,0,0,0,0,0,2,1,2,1,1,2,2,4,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,5,4,5,5,4,2,2,5,2,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,3,34,4,2,4,2,3,2,4,3,2,2,1,3,2,1,1,4,4,1,1,1,,,,,,,,,,,,,1,1,0,0,0,0,0,0,2,2,2,3,4,2,0,1,0,0,0,1,0,0,3,2,3,3,1,,,,,,,,,,1,3,9,1,1,2
301217,8,1,4,1,70,14,2,3,2,3,1,1,2,2,2,2,3,2,2,2,2,1,1,4,4,3,3,3,4,2,3,5,5,3,3,1,0,1,1,0,0,1,0,0,4,2,2,2,1,2,3,1,3,4,1,5,1,0,1,1,0,0,0,0,1,3,3,3,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,2,2,5,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,1,13,3,1,4,1,2,3,5,2,3,1,1,1,1,1,1,3,2,2,1,1,,,,,,,,,,,,,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,2,1,1,2,1,0,0,0,0,0,0,0,0,1,3,8,1,1,2
301218,5,2,4,2,55,14,2,2,1,3,3,3,3,2,3,2,2,2,2,4,2,2,3,2,2,1,1,2,2,3,3,2,2,4,4,0,0,0,0,1,0,0,0,0,3,1,2,1,2,2,1,4,5,5,5,5,1,0,0,0,0,1,0,0,2,4,4,1,3,1,2,4,1,5,3,3,1,0,1,0,0,0,0,0,0,0,0,2,1,5,1,6,3,2,5,2,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,4,13,1,2,3,4,3,4,4,2,3,2,2,1,1,2,2,3,3,2,1,1,,,,,,,,,,,,,1,1,0,0,0,0,0,0,2,4,4,5,4,2,1,0,0,0,0,0,0,0,2,1,3,1,4,1,1,0,0,0,0,0,0,0,1,99,9,2,3,5
301219,7,1,5,1,60,14,1,1,1,1,1,1,2,1,2,2,1,1,4,1,2,1,2,3,4,1,1,1,1,1,1,5,5,5,1,0,0,0,0,0,0,0,1,0,3,1,2,1,2,1,1,5,5,4,4,5,1,0,0,0,0,0,0,0,1,3,3,3,3,1,1,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,4,3,5,4,7,3,4,2,4,0,0,0,0,1,0,0,2,4,0,0,0,1,1,0,0,2,4,5,1,4,99,4,2,5,2,5,1,3,1,2,1,3,2,3,1,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,5,5,5,5,2,1,1,1,1,1,1,0,0,1,2,5,1,2,1,0,0,0,0,0,0,0,0,1,1,9,1,1,6
301220,5,1,2,1,30,46,2,3,2,3,1,2,2,2,2,2,2,2,3,3,2,1,2,3,4,2,3,3,3,3,2,2,3,1,3,1,0,1,0,0,0,1,0,0,4,1,1,1,2,2,1,4,5,5,5,5,1,0,0,1,0,0,0,0,2,3,4,3,3,1,2,1,1,4,3,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,4,7,2,5,5,5,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,3,46,1,2,2,2,2,4,3,2,3,2,1,1,1,1,1,3,3,4,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,2,4,1,4,2,2,0,0,0,0,0,0,1,0,1,1,1,1,4,1,1,0,0,0,0,0,0,0,2,2,13,1,6,8
301221,3,1,4,3,30,12,4,4,4,4,3,3,5,5,4,4,3,5,5,4,5,4,4,4,4,5,4,1,1,1,1,2,4,5,5,0,0,0,1,1,0,0,0,0,4,2,2,2,2,2,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,3,3,3,3,1,1,4,1,5,1,1,1,0,0,0,1,0,1,1,0,0,0,1,4,4,4,7,3,1,5,5,0,0,0,0,0,1,0,4,4,0,0,0,0,0,1,0,4,13,1,2,4,4,4,4,5,2,1,1,1,1,3,1,1,1,1,1,2,1,,,,,,,,,,,,,1,1,1,1,1,1,0,0,3,3,1,3,2,2,0,0,0,0,0,0,1,0,3,3,3,1,10,0,0,0,0,0,0,0,0,1,4,1,9,1,5,1
301222,6,1,4,1,40,12,1,2,4,3,1,2,3,3,3,3,3,2,3,2,3,3,3,3,3,1,1,1,3,2,1,2,2,4,2,0,0,0,1,1,0,0,0,0,3,2,2,2,2,2,2,5,4,4,4,5,1,0,0,1,0,0,0,0,1,3,2,1,1,2,1,2,2,2,2,3,2,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,1,5,5,2,0,0,0,0,0,1,0,3,3,0,1,0,1,0,0,0,4,13,1,1,2,4,2,2,5,3,4,2,3,1,2,2,1,4,5,1,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,4,5,5,5,5,2,1,1,0,0,0,1,0,0,3,3,3,1,4,1,1,0,0,0,0,0,0,0,1,3,11,1,1,8
301223,4,1,5,2,40,2,2,2,2,3,2,2,2,3,1,2,2,3,2,3,3,1,2,3,3,2,2,2,2,4,4,2,4,2,4,1,0,1,0,0,0,1,0,0,3,1,1,2,2,2,1,4,4,4,4,5,1,0,0,0,0,0,0,0,1,3,3,1,1,2,2,4,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,4,4,2,4,3,2,3,5,5,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,2,2,1,1,1,4,4,4,4,2,1,99,1,1,1,1,2,3,3,1,1,1,,,,,,,,,,,,,1,1,1,0,0,1,0,0,2,2,2,4,5,2,0,0,0,0,0,1,0,0,4,2,4,1,7,1,1,0,1,0,0,0,0,0,1,3,9,1,1,1
301224,7,1,5,2,70,27,3,3,2,2,2,2,3,3,3,2,2,2,2,4,3,2,3,2,2,4,3,2,2,3,1,3,4,4,4,0,0,1,0,0,0,0,0,0,3,2,2,1,2,2,1,5,5,5,5,5,1,0,1,0,0,0,0,0,2,3,4,1,1,2,2,1,1,3,3,1,1,0,0,0,0,0,0,0,0,1,0,2,3,4,3,3,1,4,5,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,4,28,1,2,3,4,1,4,5,2,2,1,2,1,1,1,1,2,3,1,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,4,1,5,5,2,0,1,0,0,0,0,0,0,1,1,5,1,3,1,0,1,0,0,0,0,0,0,1,3,6,1,1,3
301225,8,2,5,2,50,9,3,3,3,3,2,2,2,2,3,3,2,2,2,3,2,2,2,3,3,3,2,2,3,2,3,3,2,3,2,0,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,3,5,5,5,5,1,0,0,0,0,0,0,0,1,3,3,2,2,3,3,1,3,2,3,3,2,0,1,1,0,0,0,0,0,0,0,1,4,4,3,5,1,2,3,3,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,3,9,2,1,3,3,2,3,4,1,3,1,2,1,2,1,2,3,3,1,2,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,4,4,4,4,4,2,1,0,1,0,1,0,0,0,2,3,3,1,4,1,0,1,0,0,0,0,0,0,1,1,8,1,1,3
301226,2,1,5,1,70,14,1,3,2,2,2,2,3,3,2,3,1,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,4,2,3,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,4,4,5,5,1,3,1,0,0,0,0,0,0,0,2,2,3,2,2,3,2,4,3,1,3,1,1,0,0,0,0,0,0,0,0,1,0,1,3,1,3,3,4,5,5,5,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,2,14,1,2,2,2,2,3,2,1,1,1,2,2,1,2,2,5,5,2,1,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,1,2,1,2,1,0,0,0,1,0,0,0,2,2,2,2,5,0,0,0,1,1,0,0,0,0,2,3,7,1,1,2
301227,5,1,3,2,60,21,2,2,2,4,4,2,2,1,3,3,3,1,1,3,2,2,3,2,2,1,1,4,3,4,4,4,4,4,4,0,0,0,1,0,0,0,0,0,3,1,2,1,2,2,1,4,5,5,5,4,1,0,1,0,0,0,0,0,2,4,3,3,3,1,1,3,1,2,2,2,1,0,0,0,1,0,0,0,0,0,0,4,3,5,6,6,4,5,4,5,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2,21,2,2,2,2,3,4,5,3,4,2,2,1,2,2,1,2,3,1,2,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,5,5,5,2,2,0,1,0,1,0,0,0,0,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,3,7,1,1,4
301228,1,2,5,1,50,14,4,4,4,3,4,2,2,3,3,3,2,2,2,2,2,2,2,2,2,4,1,1,4,1,3,2,3,3,3,0,0,1,1,0,0,0,0,0,3,2,2,2,2,2,5,2,5,5,1,1,1,0,0,0,0,0,0,0,2,3,4,3,3,1,2,1,2,1,3,2,2,0,0,0,0,0,0,0,0,1,0,2,4,3,3,4,2,2,2,4,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,4,14,2,2,2,3,3,3,3,1,1,1,1,1,1,1,2,2,3,4,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,2,1,1,1,1,1,0,1,0,0,1,0,0,0,1,2,2,2,3,0,0,0,1,0,0,0,0,0,5,2,7,4,,
301229,1,2,4,2,40,40,4,1,2,5,1,1,1,1,2,5,4,2,3,2,4,2,1,4,2,3,2,4,4,2,4,3,4,2,1,1,0,0,0,1,0,0,0,0,4,2,2,2,2,2,1,2,5,5,5,5,1,0,0,0,0,0,0,0,3,4,1,2,4,1,1,1,1,2,3,2,3,0,0,0,0,0,0,0,0,1,0,5,3,1,1,5,2,5,5,4,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,2,3,1,2,1,5,3,1,1,1,,,,,,,,,,,,,1,1,1,1,1,0,0,0,2,2,1,1,5,2,1,0,0,0,1,1,0,0,2,1,5,2,4,0,0,0,1,1,0,0,0,0,1,3,6,1,1,3
301230,3,2,2,2,60,14,4,4,3,4,3,4,4,4,4,3,2,5,5,5,2,2,2,4,3,2,5,2,3,2,2,3,3,2,4,1,0,1,0,0,0,0,0,0,3,1,2,2,2,2,5,3,5,4,4,5,1,0,0,0,0,0,0,0,2,2,4,2,3,1,2,1,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,2,1,4,4,6,1,4,5,5,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,4,11,2,2,4,4,2,2,3,2,1,1,2,2,2,1,2,3,5,2,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,3,2,4,2,2,0,1,0,0,0,0,0,0,2,2,3,1,4,1,1,0,0,0,0,0,0,0,4,3,6,4,,
301231,6,1,5,1,40,26,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,2,3,3,3,2,2,1,2,1,4,4,4,3,4,1,0,0,0,0,1,0,0,0,4,2,2,1,2,2,1,5,5,5,5,3,1,0,0,0,0,0,0,0,2,2,5,2,2,2,4,1,1,5,1,3,1,0,1,0,0,0,0,0,0,0,0,6,5,3,2,2,1,5,5,5,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,3,27,2,2,4,4,3,2,3,2,1,1,1,1,1,2,1,3,3,2,2,1,,,,,,,,,,,,,1,1,0,0,0,1,0,0,3,5,5,5,5,2,1,0,0,0,0,0,0,0,1,1,1,3,3,0,1,0,1,0,0,0,0,0,1,1,6,1,6,5
301232,8,1,5,1,30,23,2,2,3,3,2,1,2,2,3,2,2,2,3,4,3,2,2,3,3,2,2,3,2,2,3,3,4,4,3,0,0,0,0,0,0,0,1,0,2,2,2,2,1,2,1,5,5,5,5,5,1,0,0,0,0,0,0,0,2,2,3,2,2,1,1,4,2,3,2,1,2,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,3,2,3,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,3,23,1,2,1,3,3,3,3,2,3,1,2,2,2,1,2,2,2,2,2,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,4,4,4,4,4,2,0,0,1,0,0,0,0,0,2,2,2,2,3,0,0,0,0,0,0,0,0,1,1,3,4,1,2,8
301233,6,1,5,2,45,44,2,2,1,4,2,1,1,1,1,3,3,2,3,5,4,1,3,2,4,2,3,4,4,2,1,2,5,4,3,0,1,0,0,0,0,0,0,0,3,2,2,1,2,1,1,5,5,5,5,5,1,0,0,0,0,0,0,0,2,4,4,2,2,1,2,4,1,5,2,2,2,0,1,0,0,0,0,0,0,0,0,2,1,5,4,5,1,5,3,4,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,2,44,1,1,1,2,3,4,4,2,1,1,2,1,1,2,2,4,4,1,4,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,2,1,1,1,4,2,1,0,0,0,1,1,0,0,1,1,5,1,4,1,1,0,0,0,0,0,0,0,3,3,5,1,1,8
301234,6,1,3,1,50,17,3,3,3,3,3,3,3,3,4,2,3,2,2,2,3,2,3,2,2,4,4,3,4,3,4,4,4,4,4,0,0,0,0,0,0,0,1,0,3,1,1,2,2,2,1,3,5,4,5,3,1,0,0,0,0,0,0,0,2,3,4,3,3,2,3,4,2,5,2,2,2,0,0,0,0,0,0,0,0,1,0,4,3,4,3,5,1,3,4,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,4,17,2,2,2,3,3,3,4,1,2,1,2,1,1,1,1,3,5,2,1,4,,,,,,,,,,,,,1,1,1,1,0,0,0,0,3,3,3,4,4,2,0,0,0,0,0,0,1,0,1,1,3,1,3,1,1,0,0,0,0,0,0,0,1,4,6,1,1,8
301235,8,1,4,2,50,40,4,3,3,4,2,2,4,3,4,3,3,2,2,1,2,3,3,3,3,5,5,2,2,2,4,4,4,4,5,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,1,5,5,5,5,5,0,0,0,0,0,0,1,0,3,3,3,3,3,1,1,4,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,4,1,4,7,1,3,5,4,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,0,3,40,1,1,4,4,4,4,4,1,2,1,1,1,1,1,2,4,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,5,5,5,5,2,0,0,0,0,0,0,1,0,1,1,3,1,2,1,0,0,0,0,0,0,0,0,1,3,8,1,1,2
